qid,query,num_organic_results,num_count_spans,num_neg_snip,num_snip,answer_relation,answer_norm,answer_metric
3525,how many foods does myfitnesspal have,10,1,9,10,=,11000000.0,
3839,how many nva died in vietnam,10,2,8,10,=,1100000.0,
5296,how many unused tube stations in london,8,1,7,8,=,270.0,
3697,how many sldc in india,10,3,7,10,=,5.0,
1177,how many gates at dubai,10,1,9,10,=,28.0,
3960,how many ohioans died in the vietnam war,10,4,6,10,=,2997.0,
4327,how many private schools in the us,10,1,9,10,=,34576.0,
2122,how many idbi branches in india,10,1,9,10,=,1916.0,
5248,how many uit in rajasthan,10,2,8,10,=,188.0,
2087,how many times iblis quran,10,3,8,10,=,11.0,
4760,how many siege players on xbox,9,1,8,9,=,55000000.0,
771,how many clb levels are there,10,6,4,10,=,12.0,
2927,how many buses in kpn travels,9,1,8,9,=,600.0,
1884,how many hdfc bank branches in tamilnadu,10,1,9,10,=,325.0,
4036,how many opportunity zones are in arizona,10,4,7,10,=,168.0,
2848,how many kipp high schools are there,10,1,9,10,=,256.0,
5816,how many miles nissan xterra last,9,1,8,9,=,200000.0,
2130,how many idns in the us,10,1,9,10,=,1000.0,
5703,how many eyes does a horseshoe crab have,9,4,5,9,=,10.0,
3558,how many naxal affected districts in jharkhand,10,2,8,10,=,13.0,
5084,how many courses at tpc sawgrass,7,3,4,7,=,2.0,
1756,how many goals does lewandowski have this season,10,3,8,10,=,51.0,
4390,how many subscribers does qobuz have,10,1,9,10,=,200000.0,
3274,how many mclaren 675lt were made,10,5,5,10,=,500.0,
2033,how many nhsc scholarships are awarded,10,1,9,10,=,222.0,
2737,how many kauravas were killed by arjuna,10,3,7,10,=,100.0,
1110,how many states in drc,10,1,9,10,=,25.0,
1432,how many cameras does eufy support,10,2,8,10,=,4.0,
3748,how many npr stations,10,1,9,10,=,1000.0,
1309,how many emc points to become equity,10,1,9,10,=,25.0,
1803,how many gto judges were made,10,1,9,10,=,6833.0,
3959,how many ohio state troopers are there,10,1,9,10,=,1600.0,
3913,how many oceans does the earth have,9,4,6,9,=,4.0,
5740,xes how many branches,10,1,9,10,=,80.0,
1161,how many duffy's locations are there in florida,10,1,9,10,=,34.0,
1702,how many georgia counties,10,5,5,10,=,159.0,
5579,how many wegmans locations are there,11,6,5,11,=,101.0,
5895,how many levels in yooka laylee,9,3,6,9,=,40.0,
118,how many ahi is normal,10,9,4,10,=,5.0,
5730,how many lone pairs does xef4 have,9,5,5,9,=,2.0,
1911,how many hezbollah fighters killed in syria,9,2,7,9,=,8.0,
3836,how many villages in nuzendla mandal,10,1,9,10,=,24.0,
5715,how many xanax are in a roll,10,3,7,10,=,1.0,
3722,how many nobles in england,10,2,9,10,=,14.0,
5079,how many touhou characters are there,10,1,9,10,=,180.0,
951,how many dahlia blooms per tuber,10,1,9,10,=,11.0,
2256,how many streets in ilkeston,10,1,9,10,=,644.0,
2493,how many subs does james have,8,2,6,8,=,16500000.0,
3421,how many mri machines in canada,10,1,9,10,=,3.0,
1676,how many gates can kakashi open,9,4,6,9,=,5.0,
5062,how many tiny homes are there in the us,10,1,9,10,=,10000.0,
1234,how many eddie and the cruiser movies are there,8,2,6,8,=,2.0,
273,how many arlo finch books are there,10,1,9,10,=,3.0,
3750,how many podcasts does npr have,10,3,8,10,=,16000000.0,
1019,how many dots in quran,10,8,2,10,=,1015030.0,
5434,how many vehicles in the us,10,3,7,10,=,273600000.0,
1204,how many ebola cases were in the us,10,2,8,10,=,11.0,
5053,how many tn state parks,9,1,8,9,=,56.0,
5904,how many lanes at san ysidro border,10,2,8,10,=,34.0,
5274,how many ulbs in odisha,10,3,7,10,=,114.0,
4922,how many surgeons in the us,10,2,8,10,=,18000.0,
4769,how many single family homes in the us,10,2,9,10,=,95000000.0,
4623,how many rto in maharashtra,10,2,8,10,=,50.0,
4247,how many ppv buys for ufc 246,10,2,8,10,=,2000000.0,
1123,how many drt are there in india,10,1,9,10,=,32.0,
5035,how many towns are in the us,10,3,7,10,=,19495.0,
1947,how many hindus in the world,10,2,8,10,=,1200000000.0,
4179,how many picks are there in the nfl draft,10,7,6,10,=,30.0,
616,how many bwi airports are there,10,1,9,10,=,3160.0,
3132,how many liu in china,10,1,9,10,=,2.0,
984,how many ddgs in the navy,10,1,9,10,=,66.0,
1193,how many moons does earth have,9,2,7,9,=,1.0,
4820,how many sms can be stored in nokia 216,10,1,9,10,=,50.0,
5000,how many temples are in utah,10,2,8,10,=,17.0,
1312,how many emojis does android have,10,1,9,10,=,236.0,
1642,how many ftz in singapore,10,2,8,10,=,3.0,
1924,how many hgvs on uk roads,10,1,9,10,=,500300.0,
5423,how many vcs in silicon valley,10,1,9,10,=,14.0,
4953,how many tafes in victoria,10,1,9,10,=,5.0,
3102,how many fans does lfc have,10,1,9,10,=,580000000.0,
4877,how many languages are spoken in london,10,2,8,10,=,300.0,
2846,how many kimpton hotels are there,10,3,7,10,=,68.0,
440,how many bct in the us army,10,1,9,10,=,31.0,
3655,how many nhl teams in california,10,5,7,10,=,3.0,
1870,how many hbo now subscribers,10,2,8,10,=,8000000.0,
3464,how many volumes of mtmte are there,10,2,8,10,=,57.0,
2207,how many ihms are there in india,10,1,9,10,=,46.0,
2858,how many kjs should i eat,10,4,6,10,=,8700.0,
5997,how many zip codes are there in the us,10,2,8,10,=,42000.0,
5362,how many uti are there,10,2,8,10,=,3.0,
2999,how many kvs are there approximately in india,10,4,7,10,=,1228.0,
4268,how many psc members in kerala,10,1,9,10,=,5.0,
681,how many cctv cameras in china,10,1,9,10,=,170000000.0,
1329,how many enlisted in the us military,10,2,8,10,=,1300000.0,
2940,how many crest gates in krs dam,9,1,8,9,=,48.0,
383,how many azeris live in iran,10,1,9,10,=,20000000.0,
5528,how many volcanoes are in washington state,10,3,7,10,=,5.0,
4614,how many gates at rsw airport,10,3,7,10,=,28.0,
3851,how many teams qualify for nxn,10,3,8,10,=,5.0,
3000,how many kvs in india,10,3,8,10,=,1228.0,
5890,how many yokai in yokai watch 1,9,1,8,9,=,752.0,
1118,how many drdo office in india,10,2,8,10,=,50.0,
5509,how many types of vsd,10,2,8,10,=,4.0,
1565,how many fjords does norway have,10,1,9,10,=,1190.0,
5048,how many tmc mp in west bengal,10,1,9,10,=,294.0,
4752,how many shlokas in sunderkand,9,3,6,9,=,24000.0,
333,how many auctioneers are there in the united states,10,1,9,10,=,25000.0,
3605,how many ncr city in india,10,2,8,10,=,13.0,
1468,how many faa employees,10,1,9,10,=,46000.0,
15,how many ayat in surah yaseen,9,5,4,9,=,83.0,
4581,how many rotator cuff muscles are there,10,7,5,10,=,4.0,
4881,how many colours in srgb,9,3,7,9,=,16700000.0,
1613,how many employees does drc have,10,1,9,10,=,9000.0,
995,how many dentists in the us,10,2,8,10,=,200419.0,
4332,how many pwis are there in the us,10,1,9,10,=,4298.0,
3193,how many lt generals in us history,10,1,9,10,=,231.0,
4151,how many provinces in canada,10,1,9,10,=,10.0,
3186,how many lrt trains are there,10,1,9,10,=,34.0,
1337,how many eons are in the earth's timeline,10,2,8,10,=,4.0,
263,how many arby's are in the us,10,3,7,10,=,3596.0,
5411,how many vatican's are there,10,4,8,10,=,594.0,
2817,how many khilafat in islam,10,1,9,10,=,3.0,
1804,how many gtr nismos were made,10,3,8,10,=,110.0,
5162,uac how many offers can i accept,10,6,5,10,=,1.0,
4882,how many times srh win ipl,9,1,8,9,=,2.0,
5028,how many times was john wayne married,10,6,6,10,=,3.0,
2480,how many jcb factories are there,10,1,9,10,=,22.0,
3218,how many restaurants does lvp own,10,1,9,10,=,36.0,
551,how many bph is a rolex,9,2,7,9,=,28800.0,
2042,how many hudson's are in the world,10,2,8,10,=,29.0,
2047,how many hurricanes have hit texas,10,1,9,10,=,64.0,
2304,how many ios users are there,10,2,8,10,=,1500000000.0,
1961,how many haki does luffy have,9,2,7,9,=,3.0,
2225,how many iiit in india,10,1,9,10,=,25.0,
4748,how many shlokas are there in bhagavad gita,9,1,8,9,=,1400.0,
655,how many cbs all access streams,10,2,8,10,=,2.0,
5466,how many vijay fans in kerala,8,1,7,8,=,250.0,
4276,how many questions on psm 1 exam,9,6,3,9,=,80.0,
1091,how many doha in hanuman chalisa,9,1,8,9,=,40.0,
3225,how many layers does earth have,9,2,7,9,=,4.0,
4476,how many regions are in the us,10,1,9,10,=,5.0,
742,how many terminals in cgk,10,2,8,10,=,2.0,
5289,how many uno cards are dealt,9,8,1,9,=,7.0,
318,how many atc squadrons are there in the uk,10,6,4,10,=,1000.0,
527,how many bms does future have,10,4,8,10,=,6.0,
4798,how many gates at slc airport,10,2,8,10,=,71.0,
779,how many mercedes clk gtr,9,1,8,9,=,6.0,
3728,how many nopalina capsules do i take,10,4,6,10,=,4.0,
2387,how many isps are there in australia,10,1,9,10,=,77.0,
153,how many trains akola to jalgaon,10,1,9,10,=,56.0,
7,how many aiims in india list,10,1,9,10,=,13.0,
5753,how many clicks in xhosa,7,3,5,7,=,3.0,
2574,how many jiu jitsu black belts in the world,10,1,9,10,=,40000.0,
2111,how many chapters does ickabog have,10,1,9,10,=,34.0,
1601,how many ford dealers in usa,10,1,9,10,=,3000.0,
5122,how many studs tuxedo shirt,9,1,8,9,=,4.0,
436,how many terminals in bcn airport,10,7,5,10,=,2.0,
4607,how many rsl clubs in australia,10,1,9,10,=,520.0,
1170,how many dukes are there in england,10,2,8,10,=,24.0,
4646,how many rx8 were made,10,1,9,10,=,192094.0,
2411,how many watches do iwc make,10,1,9,10,=,100000.0,
5002,how many temples were built in jerusalem,10,1,9,10,=,2.0,
1875,how many hca hospitals in the us,10,2,8,10,=,184.0,
2768,how many atoms does kcl have,9,2,8,9,=,35.453,
3288,how many sdg targets,10,2,8,10,=,17.0,
1379,how many eruptions has mount vesuvius had,10,1,9,10,=,36.0,
1978,how many hmp prisons in uk,10,1,9,10,=,117.0,
5453,aws how many vgw per vpc,10,4,7,10,=,1.0,
94,how many afghan refugees are in pakistan,10,1,9,10,=,380884.0,
4343,how many al qaeda members are there,10,1,9,10,=,170.0,
321,how many atlanta police officers quit,9,6,4,9,=,8.0,
3592,how many branches of nbp in pakistan,10,3,7,10,=,1450.0,
256,how many arabic letters,9,3,6,9,=,28.0,
450,how many members of congress,10,3,7,10,=,535.0,
2882,how many borough in kmc,9,1,8,9,=,16.0,
821,how many cnn viewers are there,10,3,7,10,=,1652000.0,
4019,how many police officers in wisconsin,10,1,9,10,=,13730.0,
4895,how many ssa recipients,10,1,9,10,=,5600000.0,
2449,how many jane doe movies are there,10,3,7,10,=,9.0,
2549,how many jiffy lubes are there,10,1,9,10,=,2000.0,
2398,how many italian words are there,10,2,8,10,=,450000.0,
3772,how many types of nrv valve,8,1,7,8,=,2.0,
3608,how many nri are there in india,10,2,8,10,=,28000000.0,
2249,how many il governors are in prison,10,4,6,10,=,4.0,
5194,how many undergraduates at ucf,10,3,7,10,=,59483.0,
1339,how many euro shams for a king bed,10,16,1,10,=,3.0,
4243,how many ppg does kyrie average,10,2,8,10,=,6.9,
5273,how many ula launches in 2018,10,2,9,10,=,5.0,
5648,how many lodges at woburn centre parcs,9,1,8,9,=,625.0,
1915,how many puffs in albuterol hfa,10,2,8,10,=,108.0,
578,how many islands in the bahamas,10,3,7,10,=,700.0,
3123,how many runways does lhr have,11,9,2,11,=,2.0,
1900,how many hep a shots,10,2,9,10,=,3.0,
2016,how many cfm for hrv,10,2,8,10,=,60.0,
1504,how many local government in fct abuja,10,2,8,10,=,6.0,
3622,how many near earth objects are there,10,2,8,10,=,20000.0,
4671,how many sahaba were hafiz,10,1,9,10,=,3.0,
3850,how many squares in nxn grid,8,1,7,8,=,36.0,
6058,how many zulrah scales to charge blowpipe,8,3,5,8,=,16383.0,
4165,how many phc in kerala,10,1,9,10,=,26000.0,
3248,how many mayan gods are there,10,3,8,10,=,250.0,
2179,how many igcse subjects are required in egypt,10,2,8,10,=,8.0,
1903,how many hessians died in the battle of trenton,10,1,9,10,=,22.0,
2678,how many rakats in zuhr,8,14,2,8,=,4.0,
2529,how many kgf chapters,8,9,2,8,=,2.0,
5798,how many doses in xopenex hfa,10,1,9,10,=,200.0,
3403,how many m pesa users in kenya,10,1,9,10,=,25570000.0,
2945,how many planets in ksp,8,1,7,8,=,6.0,
3670,how many nike factories are in the us,10,1,9,10,=,105.0,
701,how many cdl drivers in usa,10,2,8,10,=,3500000.0,
556,how many bpo companies in the philippines,10,1,9,10,=,851.0,
4311,how many syns in puy lentils,9,6,4,9,=,2.0,
5043,how many taekwondo practitioners are there,10,1,9,10,=,60000000.0,
4046,how many orphans in china,9,2,7,9,=,600000.0,
2586,how many jj colony in delhi,10,1,9,10,=,5.0,
1058,how many dmas in the us,10,2,8,10,=,210.0,
880,how many crx are left in uk,10,1,9,10,=,500.0,
161,how many seats in aktu,10,2,8,10,=,1.07,
1824,how many gw does the us use,10,2,8,10,=,4222.5,
2646,how many employees at jpl,10,1,9,10,=,5000.0,
5649,how many questions on the ocn exam,10,4,7,10,=,165.0,
5856,how many customers does yext have,10,1,9,10,=,589000000.0,
5778,how many jaguar xjs were made,10,2,8,10,=,115413.0,
3674,how many nike stores are there in the us,10,3,7,10,=,384.0,
5725,how many bullets does xds hold,9,3,6,9,=,5.0,
1128,how many links in drz400 chain,8,5,5,8,=,120.0,
4756,how many siblings did george washington have,9,1,8,9,=,9.0,
3496,how many huroof muqattaat in quran,9,2,7,9,=,29.0,
1492,how many branches does fbd have,10,1,9,10,=,34.0,
5455,how many vhs tapes was titanic,9,3,7,9,=,2.0,
998,how many dermatologists in the us,10,1,9,10,=,9600.0,
4991,how many tds brady to moss,9,5,5,9,=,39.0,
3778,how many nserc scholarships are awarded,10,1,9,10,=,1510.0,
5673,how many honda wrv sold in india,10,2,8,10,=,50000.0,
5291,how many uno cards per player,10,7,3,10,=,7.0,
3420,how many mayors are in georgia,10,1,9,10,=,60.0,
2065,how many students at hyles anderson college,10,2,8,10,=,1000.0,
932,how many members does the cwa have,10,1,9,10,=,1200.0,
5563,how many wnba players,10,2,8,10,=,12.0,
455,how many beverly hills cop movies were there,10,3,8,10,=,4.0,
5418,how many vcdc in kokrajhar district,10,1,9,10,=,36.0,
2138,how many ieee fellows,10,1,9,10,=,5082.0,
5888,how many yoga teachers in the us,10,1,9,10,=,250000.0,
800,how many cnn viewers,10,2,8,10,=,1652000.0,
5717,how many chapters in xbc2,10,2,8,10,=,10.0,
2700,how many jws in uk,10,1,9,10,=,130000.0,
1398,how many isps are there in the united states,10,1,9,10,=,7000.0,
1006,how many shops at dfo brisbane,10,1,9,10,=,113.0,
2337,how many iq points did einstein have,9,5,5,9,=,160.0,
476,how many bhs stores were there,10,1,9,10,=,163.0,
2613,how many jnv in india,10,4,8,10,=,661.0,
84,how many afb in florida,10,1,9,10,=,6.0,
5875,how many drops in yl 5 ml,10,1,9,10,=,100.0,
3426,how many watts is alpine mrp-m350,10,3,7,10,=,200.0,
5432,how many vehicles does ford sell a year,10,1,9,10,=,5900000.0,
155,how many employees does akqa have,11,3,8,11,=,2200.0,
3268,how many mcb branches in pakistan,10,2,8,10,=,1100.0,
4983,how many tcs branches in hyderabad,10,1,9,10,=,4.0,
401,how many bau teams are there,10,1,9,10,=,4.0,
5789,how many xmens movies are there,10,1,9,10,=,11.0,
1498,how many ucl has fcb won,10,2,8,10,=,20.0,
5906,how many rooms at san ysidro ranch,10,3,7,10,=,41.0,
738,how many cfu for uti,10,1,9,10,=,100000.0,
5708,how many xbox are there,10,1,9,10,=,2.0,
2264,how many gmo crops are there,10,3,7,10,=,10.0,
3259,how many mbna cards can i have,10,1,9,10,=,2.0,
1401,how many esu in nebraska,10,2,8,10,=,18.0,
3452,how many msw programs in ohio,10,2,9,10,=,12.0,
915,how many cultures are in africa,10,5,7,10,=,3000.0,
4546,how many army bases are in texas,10,1,9,10,=,15.0,
565,how many bridges in brooklyn,10,3,8,10,=,13.0,
5879,how many ymcas in the us,10,1,9,10,=,2700.0,
182,how many alphabets in chinese,10,1,9,10,=,26.0,
3387,how many moabs does the us have,10,1,9,10,=,15.0,
4680,how many sap customers,10,2,8,10,=,200000000.0,
3062,how many lck teams go to worlds,10,2,9,10,=,12.0,
4117,how many pcns in england,10,1,9,10,=,1300.0,
4073,how many episodes in oitnb season 7,11,5,6,11,=,13.0,
1371,how many eritreans live in usa,10,1,9,10,=,33930.0,
5261,how many uk bank holidays in 2019,10,2,8,10,=,8.0,
1682,how many gc per year for india,10,2,8,10,=,140000.0,
3741,how many npo are in south africa,10,1,9,10,=,145152.0,
5215,how many campus does uds have,10,2,8,10,=,4.0,
743,how many tier in cgl,10,6,4,10,=,4.0,
5566,how many premierships have wce won,10,4,6,10,=,4.0,
4665,how many saas companies are there in the us,10,1,9,10,=,10000.0,
740,how many cfu in yogurt,10,1,9,10,=,1000000000.0,
411,how many bbs in a turkey load,10,2,9,10,=,100.0,
5870,how many yin meridians are there,10,3,7,10,=,6.0,
5735,how many xehanort's,8,2,7,8,=,12.0,
2145,how many ielts band required for canada work permit,10,3,8,10,=,6.5,
5243,how many beds does nhs have,10,1,9,10,=,299000.0,
2178,how many igcse subjects are required in canada,10,2,8,10,=,5.0,
2118,how many cfa in india,10,1,9,10,=,21883.0,
703,how many bells does a cdr get,10,2,8,10,=,2.0,
5626,how many wixom lakes in michigan,10,3,7,10,=,4.0,
4449,how many rbmk reactors are there in the world,10,3,7,10,=,10.0,
4874,how many spg points per night,10,1,9,10,=,10000.0,
3331,how many mhc alleles,10,1,9,10,=,8.0,
1030,how many siblings does dennis rodman have,9,1,8,9,=,2.0,
1685,how many regions does gcp have,10,1,9,10,=,22.0,
2617,how many joanna's are there in the world,10,2,9,10,=,5.0,
1743,how many viewers does gmb have,10,1,9,10,=,1800000.0,
3528,how many mynews in malaysia,10,1,9,10,=,420.0,
4256,how many provinces and territories are in canada,10,2,8,10,=,10.0,
3252,how many mba programs in the us,10,1,9,10,=,1189.0,
4896,how many ssbns does china have,10,2,8,10,=,4.0,
3534,how many teams in mzansi super league,10,1,9,10,=,6.0,
4313,how many coats pva primer,10,6,4,10,=,1.0,
618,how many buildings in tai bwo wannai,10,6,4,10,=,11.0,
5538,how many waffle houses are in atlanta,10,1,9,10,=,263.0,
2079,how many techniques in iaido,9,1,8,9,=,12.0,
6033,how many zoey and sassafras books are there,10,1,9,10,=,8.0,
1645,how many fuel injectors does a v6 have,9,3,7,9,=,6.0,
2821,how many killed khmer rouge,10,1,9,10,=,2000000.0,
5497,how many vps have become president,10,1,9,10,=,9.0,
6026,how many zoos are in new york city,10,1,9,10,=,4.0,
2233,how many iit college in india,10,2,8,10,=,16.0,
1556,how many fiitjee centres are there in india,10,1,9,10,=,84.0,
83,how many afb in california,10,1,9,10,=,32.0,
3698,how many nll teams,11,3,8,11,=,13.0,
5399,how many chests in vah medoh,9,2,7,9,=,2.0,
4483,how many republican senators are there,10,5,5,10,=,53.0,
5283,how many unbanked in the us,10,2,8,10,=,8400000.0,
3282,how many mds in the us,10,2,8,10,=,1100000.0,
1636,how many factory farms are in the us 2018,10,3,8,10,=,2000000.0,
